,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
1589,1589,1589,1647,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","When using torch.export.export(), fake tensors are used for graph tracing and can't provide real data pointers, which causes RNN.flatten_parameters() to crash with 'Cannot access data pointer of Tensor' when it attempts to detect parameter aliases via data_ptr() on GPU.",Knowledge,Neutral,short,0.2564102564102564,0.2941176470588235,0.273972602739726,"('Casual/Conversational', 'Neutral', 'Neutral')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1590,1590,1590,1648,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","The issue arises because torch.export.export() uses fake tensors without underlying storage, but RNN.flatten_parameters() still tries to call data_ptr() to check for parameter aliasing—this fails on GPU since fake tensors have no actual memory address.",Knowledge,Neutral,short,0.2058823529411764,0.2058823529411764,0.2058823529411764,"('Casual/Conversational', 'Neutral', 'Neutral')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1591,1591,1591,1650,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","During export tracing, fake tensors don’t have data pointers, but RNN.flatten_parameters() still tries to call them to detect aliasing—this causes a crash on GPU. The fix is to skip data_ptr() calls when tensors are fake, since aliasing can be inferred statically.",Knowledge,Neutral,short,0.1463414634146341,0.1764705882352941,0.16,"('Casual/Conversational', 'Neutral', 'Neutral')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1592,1592,1592,1652,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","The torch.export.export() system relies on fake tensors during tracing to avoid materializing memory, but this breaks RNN.flatten_parameters(), which internally uses data_ptr() to detect parameter aliasing; since fake tensors have no real storage, invoking data_ptr() raises a runtime error on GPU devices.",Knowledge,Neutral,short,0.1707317073170731,0.2058823529411764,0.1866666666666666,"('Professional/Formal', 'Hedging', 'Expand')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1593,1593,1593,1653,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","When using torch.export.export() with RNN modules, a compatibility issue arises because flatten_parameters() tries to access the data pointer of tensor parameters via data_ptr(), but during export tracing, these tensors are synthetic fake tensors without physical memory — leading to the error 'Cannot access data pointer of Tensor' on GPU.",Knowledge,Neutral,short,0.2040816326530612,0.2941176470588235,0.2409638554216867,"('Professional/Formal', 'Hedging', 'Expand')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1594,1594,1594,1654,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","As part of its tracing mechanism, torch.export.export() substitutes real tensors with fake ones that simulate shape and dtype but omit memory allocation; this design choice inadvertently conflicts with RNN.flatten_parameters(), which assumes it can safely call data_ptr() for aliasing detection, causing a crash on GPU when the data pointer is inaccessible.",Knowledge,Neutral,short,0.18,0.2647058823529412,0.2142857142857142,"('Professional/Formal', 'Hedging', 'Expand')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1595,1595,1595,1655,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","The use of fake tensors in torch.export.export() prevents access to physical memory addresses, which breaks the RNN module’s flatten_parameters() implementation — this method was designed to rely on data_ptr() to detect parameter aliasing, a behavior incompatible with the abstract tensor representation used during export tracing, thereby triggering a RuntimeError on GPU.",Knowledge,Neutral,short,0.1764705882352941,0.2647058823529412,0.2117647058823529,"('Professional/Formal', 'Hedging', 'Expand')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1596,1596,1596,1656,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","During graph tracing with torch.export.export(), fake tensors are used to represent symbolic shapes and types without allocating real memory; however, RNN modules that invoke flatten_parameters() — which internally calls p.data_ptr() to detect parameter aliasing — fail because fake tensors lack actual data pointers, leading to the 'Cannot access data pointer of Tensor' error on GPU.",Knowledge,Neutral,short,0.2181818181818181,0.3529411764705882,0.2696629213483146,"('Technical', 'Hedging', 'Expand')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1597,1597,1597,1657,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","The torch.export.export() system relies on fake tensors for symbolic execution, which do not back real memory buffers. This breaks RNN.flatten_parameters() when it attempts to call data_ptr() for parameter aliasing checks, since fake tensors have no underlying storage — a known incompatibility between export's tracing semantics and legacy PyTorch module internals.",Knowledge,Neutral,short,0.14,0.2058823529411764,0.1666666666666666,"('Technical', 'Hedging', 'Expand')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
1598,1598,1598,1658,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.","When exporting models containing RNNs, torch.export.export() triggers a failure in flatten_parameters() because fake tensors — used during tracing to avoid memory allocation — cannot provide a valid data_ptr(). This is expected behavior since fake tensors are purely symbolic, but it exposes an implicit assumption in RNN implementation that all tensors have physical storage, especially on CUDA devices.",Knowledge,Neutral,short,0.1228070175438596,0.2058823529411764,0.1538461538461538,"('Technical', 'Hedging', 'Expand')",25.0,25.0,25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,0.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",0
